customer_id,orders,total_spent,product_variety,avg_order_value,avg_days_between_orders,persona
13034,2,625.97,37,16.918108,157.5,Rare Buyer
13035,2,935.44,23,34.645926,93.5,Rare Buyer
13037,3,885.87,44,18.455625,39.3333,Occasional Buyer
13038,3,921.66,24,32.916429,70.0,Occasional Buyer
13040,2,693.47,38,16.127209,12.5,Regular Buyer
13043,1,549.62,13,42.278462,0.0,
13044,1,581.35,33,17.616667,0.0,
13045,1,295.0,18,16.388889,0.0,
13046,2,707.73,33,20.220857,118.0,Rare Buyer
13047,10,3196.06,106,18.581744,34.2,Occasional Buyer
13048,4,1798.28,77,13.222647,78.25,Occasional Buyer
13049,2,717.88,14,51.277143,127.0,Rare Buyer
13050,17,6070.64,246,15.063623,20.7059,Regular Buyer
13052,1,338.95,18,18.830556,0.0,
13055,3,1220.79,74,16.063026,45.0,Occasional Buyer
13058,3,271.4,5,33.925,42.3333,Occasional Buyer
13059,1,170.1,8,21.2625,0.0,
13060,1,300.33,15,20.022,0.0,
13061,1,246.45,10,24.645,0.0,
13062,1,357.18,11,32.470909,0.0,
13064,4,1053.49,51,15.267971,78.75,Occasional Buyer
13065,1,201.46,14,14.39,0.0,
13066,2,467.1,48,9.73125,4.0,Impulse Buyer
13067,1,111.75,14,7.45,0.0,
13068,2,390.0,1,195.0,154.5,Rare Buyer
13069,24,6479.16,281,15.245082,15.375,Regular Buyer
13070,1,208.5,9,23.166667,0.0,
13072,1,170.85,7,24.407143,0.0,
13075,1,900.41,22,40.927727,0.0,
13077,4,867.09,99,7.741875,91.25,Rare Buyer
13078,26,13201.56,95,36.875866,13.9615,Regular Buyer
13079,5,332.9,2,55.483333,27.2,Regular Buyer
13080,1,86.52,6,14.42,0.0,
13081,11,29538.32,503,28.846016,32.7273,Occasional Buyer
13082,9,3908.35,63,53.539041,23.5556,Regular Buyer
13083,2,267.97,15,14.887222,35.5,Occasional Buyer
13085,2,411.88,17,18.721818,69.0,Occasional Buyer
13089,97,58722.03,636,32.300347,3.7835,Impulse Buyer
13090,14,9409.59,98,60.707032,26.0,Regular Buyer
13091,1,501.82,21,23.89619,0.0,
13092,5,575.17,19,23.0068,57.8,Occasional Buyer
13093,8,8638.56,97,54.330566,12.25,Regular Buyer
13094,12,2213.88,4,92.245,28.9167,Regular Buyer
13095,1,72.0,6,12.0,0.0,
13097,10,6121.7,214,14.472104,32.8,Occasional Buyer
13098,28,30646.24,156,53.577343,11.2857,Regular Buyer
13099,1,244.8,1,244.8,0.0,
13101,1,171.15,8,21.39375,0.0,
13102,24,6353.45,140,20.899507,15.1667,Regular Buyer
13103,1,230.74,8,28.8425,0.0,
13104,6,1111.32,14,55.566,58.5,Occasional Buyer
13106,1,89.1,1,89.1,0.0,
13107,4,1511.9,54,26.067241,72.25,Occasional Buyer
13108,1,339.86,10,33.986,0.0,
13109,2,768.4,41,16.348936,49.0,Occasional Buyer
13110,7,1400.63,109,9.659517,40.0,Occasional Buyer
13113,24,13702.79,95,68.51395,15.25,Regular Buyer
13115,4,2422.82,88,20.190167,43.25,Occasional Buyer
13116,1,494.34,30,16.478,0.0,
13117,8,1105.71,66,14.548816,43.875,Occasional Buyer
13118,5,1196.07,68,15.140127,53.8,Occasional Buyer
13120,1,25.2,1,25.2,0.0,
13121,1,281.63,50,5.6326,0.0,
13122,2,1009.51,54,18.354727,73.0,Occasional Buyer
13124,3,3835.55,185,16.321489,90.0,Occasional Buyer
13126,8,4565.86,124,32.613286,45.25,Occasional Buyer
13127,1,249.95,15,16.663333,0.0,
13130,1,56.6,2,28.3,0.0,
13131,3,1083.3,30,24.620455,54.6667,Occasional Buyer
13132,1,70.28,3,23.426667,0.0,
13133,2,107.4,7,15.342857,15.5,Regular Buyer
13134,4,1827.92,94,18.652245,38.75,Occasional Buyer
13135,1,3096.0,1,3096.0,0.0,
13136,5,2531.77,94,19.935197,31.2,Occasional Buyer
13137,8,3716.09,345,5.278537,37.25,Occasional Buyer
13138,6,947.15,31,15.034127,58.3333,Occasional Buyer
13139,7,4949.56,132,29.115059,34.7143,Occasional Buyer
13140,3,463.4,40,10.073913,86.0,Occasional Buyer
13141,5,2320.73,113,17.190593,46.2,Occasional Buyer
13142,1,299.35,23,13.015217,0.0,
13144,1,101.95,3,33.983333,0.0,
13145,4,568.6,5,94.766667,83.25,Occasional Buyer
13146,1,286.55,16,16.855882,0.0,
13147,4,550.08,1,137.52,22.25,Regular Buyer
13148,12,4324.12,231,13.555235,27.9167,Regular Buyer
13149,4,2046.78,76,23.799767,68.75,Occasional Buyer
13151,1,1198.23,73,16.192297,0.0,
13153,1,1410.74,15,94.049333,0.0,
13155,4,952.7,67,11.208235,83.75,Occasional Buyer
13157,4,1740.02,69,20.00023,62.25,Occasional Buyer
13158,4,1278.7,59,16.186076,56.0,Occasional Buyer
13159,4,1551.38,114,12.821322,26.75,Regular Buyer
13160,1,87.0,4,21.75,0.0,
13161,1,104.45,8,13.05625,0.0,
13162,4,2650.49,74,33.550506,53.0,Occasional Buyer
13165,2,2335.96,40,55.618095,152.5,Rare Buyer
13166,1,412.4,39,10.058537,0.0,
13167,4,910.21,51,14.003231,31.25,Occasional Buyer
13168,4,1247.41,102,9.522214,70.5,Occasional Buyer
13169,2,946.4,11,72.8,94.5,Rare Buyer
13170,1,141.21,29,4.412813,0.0,
13171,3,521.65,37,11.340217,92.6667,Rare Buyer
13173,2,384.0,41,8.930233,181.5,Rare Buyer
13174,3,2784.68,228,8.868408,117.6667,Rare Buyer
13176,1,478.06,66,6.639722,0.0,
13177,1,279.45,17,16.438235,0.0,
13178,11,5662.23,95,21.366906,30.3636,Occasional Buyer
13182,1,211.18,11,19.198182,0.0,
13183,9,4230.86,51,45.009149,36.3333,Occasional Buyer
13184,10,2771.0,138,15.309392,27.6,Regular Buyer
13185,1,71.4,1,71.4,0.0,
13186,3,1628.63,69,20.61557,29.6667,Regular Buyer
13187,1,317.01,37,8.567838,0.0,
13188,1,114.6,2,57.3,0.0,
13189,2,635.64,29,21.918621,48.5,Occasional Buyer
13192,2,893.04,57,14.175238,55.0,Occasional Buyer
13193,1,116.4,22,4.013793,0.0,
13194,1,80.06,3,26.686667,0.0,
13196,4,1753.7,97,15.942727,62.75,Occasional Buyer
13198,6,3398.9,199,15.039381,58.5,Occasional Buyer
13199,38,10294.13,48,86.505294,9.5526,Regular Buyer
13200,4,878.57,42,19.099348,26.75,Regular Buyer
13203,4,934.62,56,16.396842,58.25,Occasional Buyer
13207,2,246.42,7,30.8025,67.5,Occasional Buyer
13208,6,1243.36,124,8.344698,41.8333,Occasional Buyer
13209,8,6006.8,255,18.712773,41.375,Occasional Buyer
13210,1,333.32,22,15.150909,0.0,
13211,3,1216.86,45,21.729643,117.0,Rare Buyer
13212,3,836.27,128,5.889225,14.0,Regular Buyer
13213,5,1857.12,82,20.634667,28.6,Regular Buyer
13216,1,351.04,5,70.208,0.0,
13217,3,548.86,3,137.215,11.3333,Regular Buyer
13218,1,62.64,5,12.528,0.0,
13220,4,903.79,18,43.037619,39.5,Occasional Buyer
13221,2,912.61,62,13.827424,59.5,Occasional Buyer
13223,2,182.4,5,36.48,16.0,Regular Buyer
13224,2,2415.38,101,22.36463,45.5,Occasional Buyer
13225,7,11241.6,23,351.3,51.1429,Occasional Buyer
13226,1,107.83,16,6.739375,0.0,
13227,1,281.95,9,31.327778,0.0,
13228,1,360.0,2,180.0,0.0,
13229,1,155.45,10,15.545,0.0,
13230,14,2894.47,393,4.737267,25.7857,Regular Buyer
13232,7,1373.38,147,6.634686,33.0,Occasional Buyer
13233,2,1645.4,43,38.265116,131.0,Rare Buyer
13235,1,1038.87,53,17.911552,0.0,
13236,2,794.07,34,22.0575,41.0,Occasional Buyer
13238,4,674.33,20,21.752581,85.75,Occasional Buyer
13239,1,552.96,21,26.331429,0.0,
13240,4,658.71,59,9.831493,67.25,Occasional Buyer
13242,3,260.9,12,20.069231,33.6667,Occasional Buyer
13243,1,598.76,56,10.323448,0.0,
13244,1,123.84,27,4.586667,0.0,
13245,1,388.2,16,24.2625,0.0,
13246,6,2061.04,110,14.617305,52.0,Occasional Buyer
13247,4,498.9,18,19.956,16.25,Regular Buyer
13248,2,651.36,25,25.052308,32.5,Occasional Buyer
13249,3,785.18,21,34.138261,56.3333,Occasional Buyer
13253,2,2002.28,35,55.618889,91.5,Rare Buyer
13255,2,397.11,13,30.546923,182.0,Rare Buyer
13258,3,692.42,28,18.221579,64.6667,Occasional Buyer
13259,1,299.78,77,3.445747,0.0,
13260,1,569.62,8,71.2025,0.0,
13261,2,1008.1,8,112.011111,8.5,Regular Buyer
13262,1,195.73,11,17.793636,0.0,
13263,35,8877.49,450,5.293673,9.2571,Regular Buyer
13265,5,2473.58,66,27.182198,44.0,Occasional Buyer
13266,12,7810.24,82,41.765989,20.4167,Regular Buyer
13267,19,4288.37,88,20.324028,19.1579,Regular Buyer
13268,11,3366.32,257,7.650727,22.7273,Regular Buyer
13269,15,5838.59,177,18.476551,24.5333,Regular Buyer
13270,1,690.0,1,690.0,0.0,
13271,1,364.39,79,3.795729,0.0,
13272,2,358.8,15,23.92,29.0,Regular Buyer
13273,1,136.1,16,8.50625,0.0,
13276,2,546.57,30,18.219,18.0,Regular Buyer
13277,4,258.4,5,32.3,29.5,Regular Buyer
13278,1,530.55,46,11.533696,0.0,
13279,1,148.31,9,16.478889,0.0,
13280,3,806.58,67,9.489176,71.6667,Occasional Buyer
13282,3,1146.54,29,30.987568,67.3333,Occasional Buyer
13283,2,103.4,7,14.771429,63.0,Occasional Buyer
13284,1,194.47,13,14.959231,0.0,
13285,4,2666.1,157,14.257219,66.75,Occasional Buyer
13291,1,374.65,41,8.920238,0.0,
13292,2,560.04,29,18.065806,123.0,Rare Buyer
13294,2,861.04,48,15.945185,30.0,Regular Buyer
13295,1,198.8,10,19.88,0.0,
13296,1,84.0,5,16.8,0.0,
13297,4,2080.39,52,35.260847,15.0,Regular Buyer
13298,1,351.36,2,175.68,0.0,
13299,1,142.5,5,28.5,0.0,
13300,1,354.97,20,17.7485,0.0,
13301,4,590.38,75,7.288642,47.25,Occasional Buyer
13302,1,63.75,1,63.75,0.0,
13304,1,282.96,21,13.474286,0.0,
13305,10,1976.14,50,24.39679,36.8,Occasional Buyer
13307,1,15.0,1,15.0,0.0,
13308,3,1426.73,49,26.420926,60.3333,Occasional Buyer
13309,5,1497.31,82,13.993551,60.2,Occasional Buyer
13310,3,1138.33,65,15.810139,98.6667,Rare Buyer
13311,2,605.61,25,23.292692,73.0,Occasional Buyer
13313,5,1498.22,47,19.207949,63.4,Occasional Buyer
13314,3,1066.2,55,17.196774,24.0,Regular Buyer
13316,4,6771.55,66,77.833908,54.25,Occasional Buyer
13317,6,2202.38,100,17.761129,48.6667,Occasional Buyer
13318,3,637.24,14,31.862,12.0,Regular Buyer
13319,26,10620.23,209,22.311408,13.8462,Regular Buyer
13320,4,1535.16,77,14.482642,33.75,Occasional Buyer
13321,2,623.94,10,56.721818,7.0,Impulse Buyer
13322,1,193.29,25,7.7316,0.0,
13323,5,748.53,6,35.644286,16.2,Regular Buyer
13324,10,7985.91,25,106.4788,32.4,Occasional Buyer
13325,1,691.3,12,57.608333,0.0,
13327,8,3418.94,74,31.656852,40.875,Occasional Buyer
13328,1,1382.88,17,81.345882,0.0,
13329,2,829.08,16,48.769412,167.5,Rare Buyer
13330,3,1312.17,37,24.757925,74.3333,Occasional Buyer
13332,1,347.6,21,16.552381,0.0,
13334,3,3447.2,207,12.862687,74.3333,Occasional Buyer
13336,1,790.44,51,15.498824,0.0,
13338,1,479.94,19,25.26,0.0,
13339,1,837.54,54,15.51,0.0,
13340,7,11674.84,128,87.125672,33.0,Occasional Buyer
13341,1,763.05,42,18.167857,0.0,
13343,1,358.43,19,18.864737,0.0,
13344,3,2569.12,115,21.589244,70.0,Occasional Buyer
13345,1,389.5,20,19.475,0.0,
13347,1,341.36,8,42.67,0.0,
13348,1,219.24,14,15.66,0.0,
13349,1,254.36,16,15.8975,0.0,
13350,2,990.72,36,24.768,31.5,Occasional Buyer
13351,1,349.88,16,21.8675,0.0,
13352,1,458.74,24,19.114167,0.0,
13354,1,831.64,51,16.306667,0.0,
13355,1,682.3,32,21.321875,0.0,
13356,1,752.04,42,17.905714,0.0,
13357,1,594.44,85,6.604889,0.0,
13358,1,482.37,29,16.633448,0.0,
13359,1,425.76,23,18.511304,0.0,
13362,4,3017.48,128,18.17759,69.5,Occasional Buyer
13363,2,1308.62,47,21.810333,13.0,Regular Buyer
13364,1,129.08,10,12.908,0.0,
13365,2,2135.88,122,16.686563,92.0,Rare Buyer
13366,1,41.76,1,41.76,0.0,
13368,2,614.6,29,21.193103,40.5,Occasional Buyer
13369,1,305.08,14,21.791429,0.0,
13370,1,745.27,39,19.109487,0.0,
13372,1,371.74,23,16.162609,0.0,
13373,3,3496.55,135,22.130063,72.0,Occasional Buyer
13375,1,755.35,37,20.414865,0.0,
13376,3,1024.68,45,19.333585,45.0,Occasional Buyer
13379,3,620.89,85,6.400928,36.6667,Occasional Buyer
13381,6,3573.39,77,20.775523,44.5,Occasional Buyer
13382,1,220.59,15,14.706,0.0,
13384,7,4173.19,123,27.455197,21.1429,Regular Buyer
13385,1,522.21,35,14.920286,0.0,
13388,2,648.74,35,18.535429,0.0,
13389,3,779.76,50,15.289412,73.6667,Occasional Buyer
13390,1,542.04,13,41.695385,0.0,
13391,1,67.8,1,67.8,0.0,
13394,8,3203.35,124,20.666774,38.5,Occasional Buyer
13395,1,444.12,21,21.148571,0.0,
13396,2,1271.65,42,29.573256,145.0,Rare Buyer
13397,5,1515.48,28,39.881053,53.4,Occasional Buyer
13398,1,436.3,26,16.780769,0.0,
13402,2,601.79,32,15.430513,122.5,Rare Buyer
13403,1,75.0,3,25.0,0.0,
13404,2,252.49,11,22.953636,105.5,Rare Buyer
13405,3,577.49,25,21.388519,81.0,Occasional Buyer
13408,62,29843.3,234,62.433682,6.0,Impulse Buyer
13410,5,962.06,15,34.359286,53.4,Occasional Buyer
13411,1,205.86,17,11.436667,0.0,
13414,3,1465.5,23,61.0625,54.3333,Occasional Buyer
13416,2,651.94,11,34.312632,19.0,Regular Buyer
13417,2,601.65,26,21.4875,100.5,Rare Buyer
13418,18,6898.57,223,22.692664,20.0556,Regular Buyer
13419,1,199.86,16,12.49125,0.0,
13420,2,165.65,8,20.70625,10.5,Regular Buyer
13421,2,1984.06,88,19.0775,125.0,Rare Buyer
13422,1,2550.18,127,20.080157,0.0,
13425,3,1645.19,66,21.092179,62.0,Occasional Buyer
13426,10,3805.62,103,24.239618,35.9,Occasional Buyer
13427,3,650.92,25,22.445517,65.3333,Occasional Buyer
13428,1,248.07,70,3.352297,0.0,
13429,4,1851.64,55,27.636418,16.25,Regular Buyer
13430,2,845.73,48,17.259796,34.0,Occasional Buyer
13431,2,1227.6,44,26.686957,10.5,Regular Buyer
13434,2,586.8,9,58.68,11.0,Regular Buyer
13435,7,4063.13,68,40.22901,26.2857,Regular Buyer
13436,1,183.09,12,15.2575,0.0,
13437,7,3372.27,143,20.193234,25.1429,Regular Buyer
13439,1,276.08,54,5.112593,0.0,
13441,1,313.92,13,24.147692,0.0,
13447,3,1243.94,55,21.083729,4.0,Impulse Buyer
13448,6,3407.16,137,17.472615,59.5,Occasional Buyer
13449,1,276.92,19,14.574737,0.0,
13450,6,2079.48,32,29.288451,32.0,Occasional Buyer
13451,5,3230.01,315,7.291219,61.6,Occasional Buyer
13452,2,250.0,1,125.0,5.5,Impulse Buyer
13453,2,341.8,16,20.105882,62.0,Occasional Buyer
13455,2,1003.72,42,21.82,171.0,Rare Buyer
13456,6,1777.88,43,28.220317,31.6667,Occasional Buyer
13458,14,9567.77,242,25.046518,25.1429,Regular Buyer
13460,2,274.32,16,16.136471,10.0,Regular Buyer
13461,3,1412.2,14,52.303704,41.6667,Occasional Buyer
13462,1,151.5,9,16.833333,0.0,
13464,1,661.16,41,16.125854,0.0,
13466,1,301.42,17,17.730588,0.0,
13467,2,1141.18,89,11.527071,13.0,Regular Buyer
13468,37,5991.53,184,19.839503,10.0541,Regular Buyer
13470,2,165.0,7,16.5,8.0,Regular Buyer
13471,4,2877.32,214,11.066615,11.5,Regular Buyer
13473,2,650.68,21,30.984762,136.0,Rare Buyer
13474,1,236.87,59,3.701094,0.0,
13475,4,1430.52,64,16.633953,26.75,Regular Buyer
13476,2,1382.41,56,23.834655,51.5,Occasional Buyer
13477,6,1422.9,57,18.011392,42.3333,Occasional Buyer
13479,2,291.22,14,19.414667,17.0,Regular Buyer
13481,5,1781.18,98,16.341101,42.2,Occasional Buyer
13482,1,184.64,11,16.785455,0.0,
13483,1,137.94,10,13.794,0.0,
13484,1,345.0,8,43.125,0.0,
13485,1,443.88,23,19.29913,0.0,
13486,3,1124.25,69,16.293478,25.6667,Regular Buyer
13487,3,550.7,26,16.197059,98.6667,Rare Buyer
13488,13,8937.47,271,21.178839,26.9231,Regular Buyer
13489,4,481.68,11,34.405714,47.25,Occasional Buyer
13491,10,1472.52,73,17.122326,32.1,Occasional Buyer
13492,3,1253.04,38,25.0608,26.0,Regular Buyer
13493,2,589.35,6,73.66875,6.0,Impulse Buyer
13494,1,309.21,18,17.178333,0.0,
13495,5,2108.61,34,43.929375,72.2,Occasional Buyer
13496,2,632.93,28,18.083714,174.5,Rare Buyer
13497,2,334.55,19,17.607895,43.0,Occasional Buyer
13499,5,1815.17,31,43.218333,50.4,Occasional Buyer
13500,3,1124.97,60,17.307231,33.0,Occasional Buyer
13501,1,1357.84,52,26.112308,0.0,
13502,3,361.0,17,20.055556,102.3333,Rare Buyer
13503,1,209.85,17,12.344118,0.0,
13504,1,299.37,22,13.607727,0.0,
13505,4,4203.41,182,19.550744,40.0,Occasional Buyer
13506,2,456.42,26,17.554615,26.5,Regular Buyer
13507,4,2716.36,146,16.767654,35.5,Occasional Buyer
13508,1,108.78,12,9.065,0.0,
13509,7,992.24,27,22.550909,39.4286,Occasional Buyer
13510,4,1747.1,86,15.192174,45.5,Occasional Buyer
13512,1,249.41,15,16.627333,0.0,
13513,1,200.78,10,20.078,0.0,
13514,1,137.2,4,34.3,0.0,
13515,4,849.64,50,14.400678,43.75,Occasional Buyer
13516,3,1444.09,43,32.820227,72.3333,Occasional Buyer
13517,3,2350.38,125,16.669362,40.0,Occasional Buyer
13518,1,645.64,36,16.990526,0.0,
13519,1,118.75,8,14.84375,0.0,
13520,6,3374.93,49,36.28957,52.1667,Occasional Buyer
13521,3,1503.01,313,3.447271,3.0,Impulse Buyer
13522,1,115.8,5,23.16,0.0,
13523,5,3954.32,157,22.990233,66.6,Occasional Buyer
13524,5,877.14,17,32.486667,35.8,Occasional Buyer
13525,2,710.7,5,118.45,117.0,Rare Buyer
13527,7,2352.66,153,10.550045,41.8571,Occasional Buyer
13529,2,295.76,15,19.717333,63.0,Occasional Buyer
13531,2,456.45,17,20.747727,80.5,Occasional Buyer
13532,1,212.11,66,3.213788,0.0,
13533,3,324.78,61,4.273421,28.3333,Regular Buyer
13534,25,5666.18,119,19.1425,14.24,Regular Buyer
13536,7,4156.28,91,23.219441,10.5714,Regular Buyer
13538,7,1344.45,10,53.778,38.8571,Occasional Buyer
13539,3,603.94,35,16.322703,74.6667,Occasional Buyer
13544,2,316.34,76,3.636092,100.5,Rare Buyer
13546,3,652.22,72,6.655306,62.6667,Occasional Buyer
13548,2,673.62,114,5.432419,73.5,Occasional Buyer
13549,7,864.98,37,16.960392,31.0,Occasional Buyer
13551,1,62.4,4,15.6,0.0,
13552,12,3727.32,82,34.195596,20.75,Regular Buyer
13555,4,4219.09,128,31.022721,32.0,Occasional Buyer
13557,2,564.5,31,16.602941,126.0,Rare Buyer
13558,4,593.59,123,3.391943,15.75,Regular Buyer
13560,1,173.5,32,5.257576,0.0,
13561,1,154.32,14,11.022857,0.0,
13562,3,1770.37,50,21.589878,54.6667,Occasional Buyer
13563,2,972.5,49,19.846939,28.0,Regular Buyer
13564,3,1252.55,68,15.090964,74.6667,Occasional Buyer
13565,2,274.41,35,7.221316,157.5,Rare Buyer
13566,2,888.25,134,5.046875,21.0,Regular Buyer
13568,1,193.46,41,4.396818,0.0,
13569,2,371.48,73,4.370353,175.0,Rare Buyer
13570,1,274.96,27,10.183704,0.0,
13571,12,2430.26,157,7.126862,20.0833,Regular Buyer
13572,1,1421.33,32,43.070606,0.0,
13573,2,316.41,24,12.169615,101.5,Rare Buyer
13575,5,803.19,41,17.460652,30.6,Occasional Buyer
13576,18,7454.22,78,59.160476,20.1667,Regular Buyer
13577,4,1660.2,61,20.00241,54.0,Occasional Buyer
13579,2,453.74,19,19.727826,177.5,Rare Buyer
13581,1,115.6,10,11.56,0.0,
13583,1,1326.49,53,25.028113,0.0,
13584,1,142.14,24,5.9225,0.0,
13587,1,800.4,8,100.05,0.0,
13588,9,2547.65,131,14.641667,26.6667,Regular Buyer
13589,2,367.81,21,17.514762,82.5,Occasional Buyer
13590,6,2213.54,70,25.442989,48.6667,Occasional Buyer
13591,3,1087.01,56,18.741552,67.3333,Occasional Buyer
13592,4,237.14,15,14.82125,57.25,Occasional Buyer
13593,5,1972.34,77,15.408906,45.6,Occasional Buyer
13594,1,386.49,26,14.865,0.0,
13596,2,695.67,133,4.190783,3.5,Impulse Buyer
13598,1,174.22,33,4.3555,0.0,
13599,21,5843.33,171,23.657206,17.381,Regular Buyer
13600,1,217.52,19,11.448421,0.0,
13601,2,731.89,90,7.392828,83.0,Occasional Buyer
13602,1,413.79,23,17.99087,0.0,
13603,1,217.08,27,8.04,0.0,
13606,3,331.42,40,7.707442,94.0,Rare Buyer
13607,1,717.12,93,7.317551,0.0,
13610,7,1097.62,165,4.856726,39.0,Occasional Buyer
13611,3,1199.24,67,16.205946,90.0,Occasional Buyer
13614,4,1620.42,171,8.061791,76.5,Occasional Buyer
13615,1,431.19,23,18.747391,0.0,
13617,3,596.19,31,13.549773,46.6667,Occasional Buyer
13618,1,250.94,13,19.303077,0.0,
13621,1,237.69,19,12.51,0.0,
13623,5,796.84,75,9.837531,53.4,Occasional Buyer
13626,1,254.83,19,13.412105,0.0,
13627,5,2074.11,84,22.544674,59.6,Occasional Buyer
13629,11,8195.36,28,138.904407,28.6364,Regular Buyer
13630,7,2047.63,51,28.839859,40.0,Occasional Buyer
13631,11,3936.2,6,357.836364,15.2727,Regular Buyer
13632,5,2292.15,121,15.699658,43.8,Occasional Buyer
13634,5,1532.76,156,8.152979,58.8,Occasional Buyer
13635,1,1019.67,62,16.44629,0.0,
13636,5,996.79,57,15.822063,49.8,Occasional Buyer
13637,3,791.89,79,7.840495,58.0,Occasional Buyer
13638,1,120.6,8,15.075,0.0,
13639,1,1018.46,39,25.4615,0.0,
13642,1,348.52,57,5.280606,0.0,
13643,3,493.74,24,17.633571,51.3333,Occasional Buyer
13644,4,3236.57,144,22.168288,22.25,Regular Buyer
13645,1,252.1,5,50.42,0.0,
13647,4,1679.12,65,21.254684,56.25,Occasional Buyer
13649,2,342.9,23,14.908696,55.0,Occasional Buyer
13650,6,1789.56,79,18.64125,41.8333,Occasional Buyer
13651,2,91.8,6,15.3,2.0,Impulse Buyer
13652,3,1056.42,48,16.768571,107.6667,Rare Buyer
13654,6,2855.57,157,17.202229,38.3333,Occasional Buyer
13655,2,1053.17,52,18.806607,63.5,Occasional Buyer
13656,2,568.8,49,11.608163,86.5,Occasional Buyer
13657,2,372.3,16,23.26875,95.5,Rare Buyer
13658,5,2591.99,91,23.999907,39.0,Occasional Buyer
13659,2,1547.72,92,14.881923,57.5,Occasional Buyer
13662,3,884.46,50,16.687925,58.0,Occasional Buyer
13663,1,187.07,13,14.39,0.0,
13666,3,81.23,12,6.769167,75.6667,Occasional Buyer
13667,1,393.94,82,4.528046,0.0,
13668,21,6494.04,284,13.817106,17.1429,Regular Buyer
13669,2,215.39,9,23.932222,49.5,Occasional Buyer
13670,1,338.34,25,13.5336,0.0,
13672,2,186.39,4,31.065,15.5,Regular Buyer
13673,2,389.92,47,5.998769,7.0,Impulse Buyer
13675,2,540.94,25,21.6376,66.5,Occasional Buyer
13678,1,680.04,16,42.5025,0.0,
13680,4,3884.47,164,19.920359,84.5,Occasional Buyer
13681,4,823.63,37,14.449649,34.5,Occasional Buyer
13682,1,59.5,3,19.833333,0.0,
13684,1,70.98,29,2.366,0.0,
13685,7,8619.05,29,221.001282,8.2857,Regular Buyer
13686,1,70.75,8,8.84375,0.0,
13689,1,986.0,6,164.333333,0.0,
13690,1,172.25,9,19.138889,0.0,
13692,3,1489.28,48,28.099623,70.6667,Occasional Buyer
13694,50,94883.47,366,167.048363,7.4,Regular Buyer
13695,15,2443.53,46,27.150333,15.2,Regular Buyer
13697,1,182.58,12,15.215,0.0,
13699,1,320.1,14,22.864286,0.0,
13700,10,2380.75,139,12.085025,30.1,Occasional Buyer
13703,1,99.5,1,99.5,0.0,
13704,9,2674.86,111,19.961642,9.2222,Regular Buyer
13705,3,704.66,25,25.166429,122.0,Rare Buyer
13706,1,314.83,20,15.7415,0.0,
13707,2,800.65,48,16.680208,24.0,Regular Buyer
13708,1,294.35,49,5.771569,0.0,
13709,13,6344.77,244,18.883244,24.0,Regular Buyer
13710,1,245.16,8,30.645,0.0,
13711,2,383.26,11,29.481538,0.0,
13712,1,232.44,10,23.244,0.0,
13715,5,1081.34,89,10.298476,18.2,Regular Buyer
13716,1,203.05,21,9.669048,0.0,
13717,6,2544.87,92,24.949706,44.3333,Occasional Buyer
13718,2,290.47,9,24.205833,24.5,Regular Buyer
13719,5,1094.42,56,18.240333,43.8,Occasional Buyer
13720,4,806.94,42,18.766047,34.5,Occasional Buyer
13721,1,545.84,28,19.494286,0.0,
13722,3,2365.09,75,27.824588,50.3333,Occasional Buyer
