customer_id,name,total_spent,segment
16734,Unknown,650.51,Mid Value
16735,Unknown,2300.56,High Value
16737,Unknown,417.6,Mid Value
16738,Unknown,3.75,Low Value
16739,Unknown,323.0,Low Value
16742,Unknown,464.9,Mid Value
16743,Unknown,2238.09,High Value
16744,Unknown,1304.76,High Value
16745,Unknown,7194.3,High Value
16746,Unknown,6697.66,High Value
16747,Unknown,836.06,Mid Value
16748,Unknown,1515.9,High Value
16750,Unknown,623.93,Mid Value
16751,Unknown,1764.72,High Value
16752,Unknown,207.5,Low Value
16753,Unknown,223.92,Low Value
16754,Unknown,2002.4,High Value
16755,Unknown,1496.83,High Value
16756,Unknown,239.4,Low Value
16757,Unknown,106.83,Low Value
16758,Unknown,369.34,Low Value
16759,Unknown,789.79,Mid Value
16761,Unknown,316.62,Low Value
16762,Unknown,1501.38,High Value
16763,Unknown,611.85,Mid Value
16764,Unknown,2799.25,High Value
16765,Unknown,34.0,Low Value
16766,Unknown,1145.6,Mid Value
16767,Unknown,5580.6,High Value
16768,Unknown,478.09,Mid Value
16769,Unknown,380.39,Low Value
16770,Unknown,770.1,Mid Value
16771,Unknown,2246.81,High Value
16773,Unknown,171.59,Low Value
16774,Unknown,661.52,Mid Value
16775,Unknown,1695.66,High Value
16776,Unknown,388.28,Low Value
16777,Unknown,226.35,Low Value
16778,Unknown,245.94,Low Value
16779,Unknown,10629.72,High Value
16780,Unknown,425.19,Mid Value
16781,Unknown,311.25,Low Value
16782,Unknown,2279.9,High Value
16784,Unknown,107.6,Low Value
16788,Unknown,597.48,Mid Value
16789,Unknown,80.8,Low Value
16790,Unknown,1545.62,High Value
16791,Unknown,1721.78,High Value
16792,Unknown,110.38,Low Value
16793,Unknown,243.84,Low Value
16794,Unknown,1222.71,High Value
16795,Unknown,414.88,Mid Value
16796,Unknown,305.62,Low Value
16800,Unknown,1201.49,High Value
16801,Unknown,1619.73,High Value
16803,Unknown,332.3,Low Value
16804,Unknown,536.99,Mid Value
16805,Unknown,460.59,Mid Value
16806,Unknown,801.49,Mid Value
16807,Unknown,1121.59,Mid Value
16808,Unknown,288.42,Low Value
16809,Unknown,914.69,Mid Value
16810,Unknown,309.54,Low Value
16811,Unknown,547.07,Mid Value
16812,Unknown,479.35,Mid Value
16813,Unknown,1692.98,High Value
16814,Unknown,6509.1,High Value
16816,Unknown,417.06,Mid Value
16817,Unknown,1604.75,High Value
16818,Unknown,3349.57,High Value
16820,Unknown,497.61,Mid Value
16823,Unknown,358.38,Low Value
16824,Unknown,460.64,Mid Value
16825,Unknown,775.18,Mid Value
16826,Unknown,341.7,Low Value
16828,Unknown,128.5,Low Value
16829,Unknown,197.22,Low Value
16830,Unknown,325.91,Low Value
16832,Unknown,199.15,Low Value
16833,Unknown,1106.53,Mid Value
16834,Unknown,413.46,Mid Value
16835,Unknown,180.85,Low Value
16836,Unknown,251.87,Low Value
16837,Unknown,3170.98,High Value
16838,Unknown,588.85,Mid Value
16839,Unknown,16594.35,High Value
16841,Unknown,1869.82,High Value
16842,Unknown,1264.19,High Value
16843,Unknown,10196.57,High Value
16846,Unknown,214.32,Low Value
16847,Unknown,193.44,Low Value
16848,Unknown,281.42,Low Value
16849,Unknown,124.57,Low Value
16850,Unknown,332.41,Low Value
16851,Unknown,342.45,Low Value
16852,Unknown,144.91,Low Value
16855,Unknown,328.4,Low Value
16856,Unknown,35.4,Low Value
16858,Unknown,375.69,Low Value
16859,Unknown,747.81,Mid Value
16861,Unknown,173.76,Low Value
16863,Unknown,502.8,Mid Value
16866,Unknown,207.74,Low Value
16869,Unknown,825.42,Mid Value
16871,Unknown,2812.34,High Value
16872,Unknown,680.02,Mid Value
16873,Unknown,7123.62,High Value
16875,Unknown,2095.53,High Value
16877,Unknown,853.72,Mid Value
16878,Unknown,13.3,Low Value
16880,Unknown,1519.08,High Value
16881,Unknown,432.0,Mid Value
16882,Unknown,705.12,Mid Value
16883,Unknown,276.73,Low Value
16884,Unknown,429.84,Mid Value
16885,Unknown,471.51,Mid Value
16887,Unknown,194.88,Low Value
16889,Unknown,1578.67,High Value
16891,Unknown,809.7,Mid Value
16892,Unknown,525.54,Mid Value
16893,Unknown,145.93,Low Value
16895,Unknown,219.14,Low Value
16897,Unknown,289.78,Low Value
16898,Unknown,508.81,Mid Value
16899,Unknown,1281.56,High Value
16900,Unknown,887.11,Mid Value
16902,Unknown,1706.88,High Value
16903,Unknown,373.24,Low Value
16904,Unknown,3754.27,High Value
16905,Unknown,3102.43,High Value
16906,Unknown,579.77,Mid Value
16907,Unknown,981.65,Mid Value
16909,Unknown,379.14,Low Value
16910,Unknown,1510.06,High Value
16912,Unknown,2575.38,High Value
16913,Unknown,113.44,Low Value
16914,Unknown,208.46,Low Value
16915,Unknown,621.68,Mid Value
16916,Unknown,576.26,Mid Value
16917,Unknown,391.52,Mid Value
16918,Unknown,1068.82,Mid Value
16919,Unknown,2596.45,High Value
16921,Unknown,169.79,Low Value
16923,Unknown,7247.61,High Value
16924,Unknown,846.75,Mid Value
16926,Unknown,230.25,Low Value
16927,Unknown,543.05,Mid Value
16928,Unknown,2847.6,High Value
16929,Unknown,1295.39,High Value
16930,Unknown,380.55,Low Value
16931,Unknown,4604.22,High Value
16932,Unknown,161.94,Low Value
16933,Unknown,563.23,Mid Value
16934,Unknown,950.93,Mid Value
16936,Unknown,262.68,Low Value
16938,Unknown,2736.38,High Value
16940,Unknown,3049.88,High Value
16942,Unknown,1920.59,High Value
16943,Unknown,816.73,Mid Value
16945,Unknown,4345.5,High Value
16947,Unknown,406.48,Mid Value
16948,Unknown,435.02,Mid Value
16949,Unknown,1286.27,High Value
16950,Unknown,1178.56,Mid Value
16951,Unknown,1277.75,High Value
16952,Unknown,167.61,Low Value
16953,Unknown,20.8,Low Value
16954,Unknown,2085.08,High Value
16955,Unknown,518.67,Mid Value
16956,Unknown,308.74,Low Value
16957,Unknown,416.64,Mid Value
16959,Unknown,117.35,Low Value
16960,Unknown,507.05,Mid Value
16961,Unknown,234.17,Low Value
16963,Unknown,110.55,Low Value
16965,Unknown,201.19,Low Value
16966,Unknown,2154.97,High Value
16967,Unknown,319.02,Low Value
16968,Unknown,439.43,Mid Value
16969,Unknown,650.41,Mid Value
16971,Unknown,357.21,Low Value
16976,Unknown,251.52,Low Value
16978,Unknown,344.33,Low Value
16979,Unknown,1852.0,High Value
16980,Unknown,1078.96,Mid Value
16982,Unknown,384.06,Low Value
16983,Unknown,1931.25,High Value
16984,Unknown,4481.35,High Value
16985,Unknown,5464.12,High Value
16986,Unknown,1873.2,High Value
16987,Unknown,1625.05,High Value
16988,Unknown,126.12,Low Value
16989,Unknown,1133.25,Mid Value
16990,Unknown,179.0,Low Value
16992,Unknown,1614.31,High Value
16996,Unknown,1456.96,High Value
16997,Unknown,702.0,Mid Value
16998,Unknown,295.0,Low Value
16999,Unknown,484.82,Mid Value
17001,Unknown,3989.57,High Value
17002,Unknown,1493.73,High Value
17004,Unknown,1412.94,High Value
17006,Unknown,781.78,Mid Value
17007,Unknown,889.93,Mid Value
17010,Unknown,195.36,Low Value
17011,Unknown,270.9,Low Value
17014,Unknown,586.33,Mid Value
17015,Unknown,1842.56,High Value
17017,Unknown,8694.26,High Value
17018,Unknown,920.1,Mid Value
17019,Unknown,1272.61,High Value
17022,Unknown,71.0,Low Value
17024,Unknown,95.85,Low Value
17025,Unknown,357.77,Low Value
17026,Unknown,154.83,Low Value
17027,Unknown,890.29,Mid Value
17029,Unknown,716.0,Mid Value
17030,Unknown,146.87,Low Value
17031,Unknown,380.35,Low Value
17033,Unknown,1030.14,Mid Value
17034,Unknown,745.52,Mid Value
17035,Unknown,433.53,Mid Value
17037,Unknown,1267.32,High Value
17038,Unknown,112.4,Low Value
17040,Unknown,449.73,Mid Value
17041,Unknown,1081.57,Mid Value
17042,Unknown,1044.38,Mid Value
17043,Unknown,1735.18,High Value
17044,Unknown,948.48,Mid Value
17045,Unknown,339.44,Low Value
17046,Unknown,642.02,Mid Value
17047,Unknown,1100.9,Mid Value
17048,Unknown,925.35,Mid Value
17049,Unknown,5659.98,High Value
17050,Unknown,3228.84,High Value
17051,Unknown,247.14,Low Value
17052,Unknown,413.75,Mid Value
17053,Unknown,498.48,Mid Value
17054,Unknown,1356.33,High Value
17058,Unknown,1179.89,Mid Value
17059,Unknown,3095.04,High Value
17060,Unknown,234.24,Low Value
17061,Unknown,5232.23,High Value
17062,Unknown,538.37,Mid Value
17063,Unknown,1461.14,High Value
17064,Unknown,859.35,Mid Value
17068,Unknown,4552.14,High Value
17069,Unknown,2709.7,High Value
17070,Unknown,312.14,Low Value
17071,Unknown,2429.03,High Value
17073,Unknown,1446.09,High Value
17075,Unknown,834.12,Mid Value
17076,Unknown,841.08,Mid Value
17078,Unknown,378.2,Low Value
17079,Unknown,118.8,Low Value
17080,Unknown,287.62,Low Value
17081,Unknown,290.16,Low Value
17082,Unknown,2003.85,High Value
17083,Unknown,1405.78,High Value
17084,Unknown,2949.75,High Value
17085,Unknown,1566.65,High Value
17086,Unknown,2050.08,High Value
17088,Unknown,1991.01,High Value
17090,Unknown,2043.95,High Value
17091,Unknown,3827.76,High Value
17092,Unknown,1777.78,High Value
17094,Unknown,302.0,Low Value
17095,Unknown,1324.16,High Value
17096,Unknown,1022.13,Mid Value
17097,Unknown,954.42,Mid Value
17100,Unknown,971.74,Mid Value
17101,Unknown,1621.73,High Value
17102,Unknown,25.5,Low Value
17105,Unknown,665.78,Mid Value
17107,Unknown,10815.43,High Value
17109,Unknown,885.04,Mid Value
17110,Unknown,163.3,Low Value
17111,Unknown,248.61,Low Value
17114,Unknown,808.62,Mid Value
17115,Unknown,837.5,Mid Value
17117,Unknown,116.2,Low Value
17118,Unknown,157.02,Low Value
17119,Unknown,606.91,Mid Value
17120,Unknown,307.46,Low Value
17122,Unknown,138.32,Low Value
17123,Unknown,345.3,Low Value
17124,Unknown,298.89,Low Value
17125,Unknown,259.35,Low Value
17126,Unknown,1004.75,Mid Value
17128,Unknown,157.09,Low Value
17131,Unknown,2463.17,High Value
17133,Unknown,4892.24,High Value
17134,Unknown,425.0,Mid Value
17135,Unknown,1139.73,Mid Value
17138,Unknown,380.5,Low Value
17139,Unknown,10668.47,High Value
17140,Unknown,465.32,Mid Value
17142,Unknown,579.0,Mid Value
17144,Unknown,984.57,Mid Value
17146,Unknown,749.78,Mid Value
17147,Unknown,1714.59,High Value
17148,Unknown,124.88,Low Value
17152,Unknown,1689.5,High Value
17153,Unknown,213.78,Low Value
17154,Unknown,329.34,Low Value
17155,Unknown,251.7,Low Value
17157,Unknown,319.0,Low Value
17158,Unknown,1266.97,High Value
17159,Unknown,1538.88,High Value
17160,Unknown,3518.03,High Value
17162,Unknown,1715.46,High Value
17163,Unknown,293.1,Low Value
17164,Unknown,2467.35,High Value
17165,Unknown,158.68,Low Value
17166,Unknown,206.34,Low Value
17169,Unknown,835.78,Mid Value
17171,Unknown,224.91,Low Value
17172,Unknown,317.76,Low Value
17173,Unknown,3766.6,High Value
17174,Unknown,59.9,Low Value
17175,Unknown,1443.69,High Value
17176,Unknown,306.13,Low Value
17179,Unknown,711.79,Mid Value
17180,Unknown,796.03,Mid Value
17181,Unknown,239.92,Low Value
17183,Unknown,3347.31,High Value
17186,Unknown,144.0,Low Value
17187,Unknown,203.95,Low Value
17188,Unknown,2474.23,High Value
17189,Unknown,384.4,Low Value
17190,Unknown,444.74,Mid Value
17191,Unknown,2095.13,High Value
17193,Unknown,1699.3,High Value
17194,Unknown,262.62,Low Value
17197,Unknown,1013.01,Mid Value
17198,Unknown,692.22,Mid Value
17201,Unknown,342.63,Low Value
17203,Unknown,3563.85,High Value
17204,Unknown,1564.56,High Value
17205,Unknown,384.08,Low Value
17206,Unknown,204.24,Low Value
17211,Unknown,2317.22,High Value
17212,Unknown,226.85,Low Value
17213,Unknown,2781.23,High Value
17214,Unknown,1069.12,Mid Value
17217,Unknown,113.5,Low Value
17218,Unknown,1960.72,High Value
17219,Unknown,114.23,Low Value
17220,Unknown,3198.25,High Value
17221,Unknown,335.13,Low Value
17222,Unknown,354.15,Low Value
17223,Unknown,426.79,Mid Value
17226,Unknown,393.49,Mid Value
17227,Unknown,939.32,Mid Value
17228,Unknown,1906.09,High Value
17229,Unknown,318.76,Low Value
17230,Unknown,3638.41,High Value
17231,Unknown,3174.32,High Value
17232,Unknown,421.52,Mid Value
17233,Unknown,190.88,Low Value
17234,Unknown,149.89,Low Value
17235,Unknown,550.06,Mid Value
17236,Unknown,916.13,Mid Value
17237,Unknown,314.69,Low Value
17238,Unknown,3744.65,High Value
17239,Unknown,382.5,Low Value
17242,Unknown,1135.04,Mid Value
17243,Unknown,8676.85,High Value
17244,Unknown,954.9,Mid Value
17245,Unknown,171.45,Low Value
17247,Unknown,282.19,Low Value
17248,Unknown,318.65,Low Value
17250,Unknown,384.52,Low Value
17251,Unknown,283.28,Low Value
17252,Unknown,353.86,Low Value
17253,Unknown,178.26,Low Value
17254,Unknown,272.44,Low Value
17255,Unknown,298.41,Low Value
17256,Unknown,240.0,Low Value
17259,Unknown,603.37,Mid Value
17262,Unknown,1253.36,High Value
17263,Unknown,63.44,Low Value
17265,Unknown,562.9,Mid Value
17266,Unknown,310.64,Low Value
17267,Unknown,317.62,Low Value
17268,Unknown,763.64,Mid Value
17272,Unknown,2148.63,High Value
17274,Unknown,111.98,Low Value
17277,Unknown,1065.35,Mid Value
17278,Unknown,246.04,Low Value
17279,Unknown,187.83,Low Value
17282,Unknown,1703.41,High Value
17284,Unknown,1652.58,High Value
17286,Unknown,153.92,Low Value
17287,Unknown,1064.11,Mid Value
17288,Unknown,1419.73,High Value
17289,Unknown,944.41,Mid Value
17290,Unknown,525.24,Mid Value
17291,Unknown,550.8,Mid Value
17293,Unknown,1875.11,High Value
17295,Unknown,556.95,Mid Value
17297,Unknown,131.78,Low Value
17298,Unknown,498.42,Mid Value
17299,Unknown,669.11,Mid Value
17301,Unknown,197.63,Low Value
17302,Unknown,1135.63,Mid Value
17303,Unknown,250.04,Low Value
17306,Unknown,8631.31,High Value
17309,Unknown,82.75,Low Value
17311,Unknown,1384.85,High Value
17312,Unknown,644.3,Mid Value
17313,Unknown,2328.84,High Value
17314,Unknown,2527.92,High Value
17315,Unknown,6292.26,High Value
17317,Unknown,2600.34,High Value
17320,Unknown,1200.62,High Value
17321,Unknown,700.86,Mid Value
17323,Unknown,921.07,Mid Value
17324,Unknown,990.23,Mid Value
17325,Unknown,96.8,Low Value
17329,Unknown,523.11,Mid Value
17330,Unknown,363.9,Low Value
17331,Unknown,175.2,Low Value
17333,Unknown,494.25,Mid Value
17334,Unknown,307.02,Low Value
17337,Unknown,2027.87,High Value
17338,Unknown,6643.93,High Value
17339,Unknown,243.36,Low Value
17340,Unknown,12353.29,High Value
17341,Unknown,781.36,Mid Value
17343,Unknown,193.64,Low Value
17344,Unknown,160.57,Low Value
17345,Unknown,537.74,Mid Value
17346,Unknown,2676.56,High Value
17347,Unknown,228.96,Low Value
17348,Unknown,1159.52,Mid Value
17349,Unknown,110.75,Low Value
17350,Unknown,1286.07,High Value
17351,Unknown,587.15,Mid Value
17353,Unknown,1740.0,High Value
17354,Unknown,1393.06,High Value
17356,Unknown,178.22,Low Value
17357,Unknown,388.14,Low Value
17358,Unknown,365.85,Low Value
17359,Unknown,127.86,Low Value
17360,Unknown,585.79,Mid Value
17361,Unknown,488.2,Mid Value
17362,Unknown,312.23,Low Value
17364,Unknown,4481.18,High Value
17365,Unknown,4801.56,High Value
17367,Unknown,168.4,Low Value
17368,Unknown,1912.67,High Value
17370,Unknown,446.18,Mid Value
17371,Unknown,423.89,Mid Value
17372,Unknown,1342.68,High Value
17373,Unknown,646.92,Mid Value
17374,Unknown,495.77,Mid Value
17375,Unknown,400.1,Mid Value
17376,Unknown,203.2,Low Value
17377,Unknown,4100.92,High Value
17379,Unknown,404.66,Mid Value
17381,Unknown,20275.61,High Value
17382,Unknown,65.4,Low Value
17383,Unknown,199.29,Low Value
17384,Unknown,336.4,Low Value
17385,Unknown,261.11,Low Value
17386,Unknown,2686.42,High Value
17387,Unknown,784.11,Mid Value
17388,Unknown,1259.56,High Value
17389,Unknown,31833.68,High Value
17391,Unknown,508.8,Mid Value
17392,Unknown,457.91,Mid Value
17394,Unknown,203.87,Low Value
17396,Unknown,7330.8,High Value
17397,Unknown,696.41,Mid Value
17398,Unknown,653.38,Mid Value
17400,Unknown,2129.96,High Value
17402,Unknown,2633.85,High Value
17403,Unknown,281.62,Low Value
17404,Unknown,31906.82,High Value
17405,Unknown,1031.41,Mid Value
17406,Unknown,2200.42,High Value
17408,Unknown,32.65,Low Value
17409,Unknown,771.85,Mid Value
17410,Unknown,1214.72,High Value
17411,Unknown,778.94,Mid Value
17412,Unknown,1258.06,High Value
17414,Unknown,778.0,Mid Value
17415,Unknown,507.84,Mid Value
17416,Unknown,6893.42,High Value
17418,Unknown,463.46,Mid Value
17419,Unknown,4226.57,High Value
17420,Unknown,598.83,Mid Value
17422,Unknown,1979.37,High Value
17423,Unknown,698.41,Mid Value
17425,Unknown,759.17,Mid Value
17426,Unknown,5037.26,High Value
17427,Unknown,100.8,Low Value
17428,Unknown,17256.85,High Value
17429,Unknown,524.92,Mid Value
17430,Unknown,265.76,Low Value
17431,Unknown,403.3,Mid Value
17432,Unknown,365.76,Low Value
17433,Unknown,303.16,Low Value
17434,Unknown,2373.82,High Value
17436,Unknown,216.3,Low Value
17438,Unknown,388.45,Low Value
17440,Unknown,186.42,Low Value
17442,Unknown,2248.56,High Value
17443,Unknown,534.24,Mid Value
17444,Unknown,2940.04,High Value
17446,Unknown,120.9,Low Value
17447,Unknown,541.53,Mid Value
17449,Unknown,2520.86,High Value
17450,Unknown,194550.79,High Value
17451,Unknown,1721.4,High Value
17453,Unknown,486.72,Mid Value
17454,Unknown,517.53,Mid Value
17455,Unknown,131.7,Low Value
17456,Unknown,249.86,Low Value
17457,Unknown,1737.7,High Value
17458,Unknown,316.5,Low Value
17459,Unknown,657.3,Mid Value
17460,Unknown,622.43,Mid Value
17461,Unknown,757.46,Mid Value
17462,Unknown,675.69,Mid Value
17463,Unknown,1896.41,High Value
17464,Unknown,289.96,Low Value
17466,Unknown,763.28,Mid Value
17468,Unknown,137.0,Low Value
17469,Unknown,1870.97,High Value
17470,Unknown,1125.07,Mid Value
17472,Unknown,710.29,Mid Value
17475,Unknown,194.37,Low Value
17480,Unknown,511.82,Mid Value
17481,Unknown,1255.59,High Value
17483,Unknown,414.04,Mid Value
17486,Unknown,396.87,Mid Value
17489,Unknown,376.64,Low Value
17490,Unknown,2092.32,High Value
17491,Unknown,3558.87,High Value
17492,Unknown,374.57,Low Value
17495,Unknown,497.56,Mid Value
17496,Unknown,271.05,Low Value
17498,Unknown,272.22,Low Value
17499,Unknown,622.88,Mid Value
17500,Unknown,1138.0,Mid Value
17501,Unknown,288.6,Low Value
17502,Unknown,689.1,Mid Value
17503,Unknown,558.96,Mid Value
17504,Unknown,2997.03,High Value
17505,Unknown,1145.84,Mid Value
17506,Unknown,302.2,Low Value
17507,Unknown,605.58,Mid Value
17508,Unknown,387.31,Low Value
17509,Unknown,6115.14,High Value
17510,Unknown,308.48,Low Value
17511,Unknown,91062.38,High Value
17512,Unknown,2924.99,High Value
17513,Unknown,513.2,Mid Value
17514,Unknown,208.65,Low Value
17515,Unknown,639.02,Mid Value
17516,Unknown,768.08,Mid Value
17517,Unknown,153.94,Low Value
17519,Unknown,1844.02,High Value
17520,Unknown,546.81,Mid Value
17521,Unknown,723.21,Mid Value
17522,Unknown,1070.71,Mid Value
17523,Unknown,652.74,Mid Value
17524,Unknown,145.0,Low Value
17525,Unknown,422.7,Mid Value
17526,Unknown,1195.9,Mid Value
17527,Unknown,939.37,Mid Value
17528,Unknown,3628.5,High Value
17530,Unknown,2385.0,High Value
17531,Unknown,296.7,Low Value
17534,Unknown,223.36,Low Value
17535,Unknown,164.4,Low Value
17536,Unknown,76.5,Low Value
17537,Unknown,897.62,Mid Value
17538,Unknown,98.42,Low Value
17540,Unknown,578.9,Mid Value
17542,Unknown,170.75,Low Value
17545,Unknown,645.96,Mid Value
17548,Unknown,103.3,Low Value
17549,Unknown,148.86,Low Value
17550,Unknown,267.16,Low Value
17551,Unknown,306.84,Low Value
17552,Unknown,930.41,Mid Value
17553,Unknown,1487.6,High Value
17554,Unknown,1952.45,High Value
17555,Unknown,483.26,Mid Value
17556,Unknown,157.9,Low Value
17557,Unknown,541.46,Mid Value
17560,Unknown,854.95,Mid Value
17561,Unknown,167.62,Low Value
17562,Unknown,1122.38,Mid Value
17564,Unknown,454.01,Mid Value
17566,Unknown,901.21,Mid Value
17567,Unknown,4331.48,High Value
17569,Unknown,344.14,Low Value
17571,Unknown,1498.51,High Value
17572,Unknown,226.75,Low Value
17573,Unknown,380.6,Low Value
17574,Unknown,185.65,Low Value
17576,Unknown,3622.68,High Value
17578,Unknown,143.46,Low Value
17579,Unknown,448.9,Mid Value
17580,Unknown,215.72,Low Value
17581,Unknown,11045.04,High Value
17582,Unknown,175.27,Low Value
17584,Unknown,1242.3,High Value
17585,Unknown,1133.07,Mid Value
17588,Unknown,1240.2,High Value
17589,Unknown,2404.17,High Value
17590,Unknown,1479.22,High Value
17591,Unknown,2225.97,High Value
17593,Unknown,3927.34,High Value
17594,Unknown,993.18,Mid Value
17595,Unknown,388.79,Mid Value
17596,Unknown,2827.93,High Value
17597,Unknown,2044.37,High Value
17600,Unknown,161.67,Low Value
17601,Unknown,116.01,Low Value
17602,Unknown,5102.97,High Value
17603,Unknown,394.72,Mid Value
17604,Unknown,309.36,Low Value
17608,Unknown,193.42,Low Value
17609,Unknown,1112.22,Mid Value
17611,Unknown,3984.22,High Value
17612,Unknown,2048.45,High Value
17613,Unknown,4559.15,High Value
17614,Unknown,390.07,Mid Value
17615,Unknown,329.6,Low Value
17616,Unknown,571.2,Mid Value
17618,Unknown,971.58,Mid Value
17619,Unknown,218.52,Low Value
17620,Unknown,81.44,Low Value
17621,Unknown,1379.9,High Value
17623,Unknown,527.05,Mid Value
17624,Unknown,843.48,Mid Value
17625,Unknown,2047.0,High Value
17628,Unknown,75.75,Low Value
17629,Unknown,1814.12,High Value
17630,Unknown,503.6,Mid Value
17631,Unknown,528.33,Mid Value
17633,Unknown,1324.84,High Value
17634,Unknown,2361.97,High Value
17636,Unknown,285.56,Low Value
17637,Unknown,547.06,Mid Value
17639,Unknown,108.5,Low Value
17640,Unknown,621.66,Mid Value
17642,Unknown,712.29,Mid Value
17643,Unknown,101.55,Low Value
17644,Unknown,2895.64,High Value
17646,Unknown,1008.39,Mid Value
17647,Unknown,133.06,Low Value
17648,Unknown,1797.5,High Value
17649,Unknown,868.49,Mid Value
17650,Unknown,166.08,Low Value
17651,Unknown,3945.0,High Value
17652,Unknown,4867.72,High Value
17653,Unknown,1207.56,High Value
17654,Unknown,117.55,Low Value
17655,Unknown,2638.94,High Value
17656,Unknown,1674.69,High Value
17658,Unknown,595.42,Mid Value
17659,Unknown,2999.46,High Value
17660,Unknown,196.0,Low Value
17663,Unknown,1802.91,High Value
17664,Unknown,604.64,Mid Value
17666,Unknown,728.16,Mid Value
17667,Unknown,2055.51,High Value
17668,Unknown,347.75,Low Value
17669,Unknown,3406.72,High Value
17670,Unknown,205.7,Low Value
17671,Unknown,1572.71,High Value
17672,Unknown,3178.17,High Value
17673,Unknown,1629.12,High Value
17674,Unknown,551.04,Mid Value
17675,Unknown,20374.28,High Value
17676,Unknown,1387.68,High Value
17677,Unknown,16363.23,High Value
17678,Unknown,298.11,Low Value
17679,Unknown,1992.11,High Value
17680,Unknown,184.4,Low Value
17682,Unknown,2474.33,High Value
17684,Unknown,239.41,Low Value
17685,Unknown,3191.53,High Value
17686,Unknown,5739.46,High Value
17690,Unknown,4757.95,High Value
17691,Unknown,290.4,Low Value
17692,Unknown,740.94,Mid Value
17693,Unknown,200.47,Low Value
17694,Unknown,283.12,Low Value
17695,Unknown,765.34,Mid Value
17696,Unknown,2285.71,High Value
17697,Unknown,338.95,Low Value
17698,Unknown,154.95,Low Value
17700,Unknown,2534.64,High Value
17701,Unknown,417.95,Mid Value
17702,Unknown,1824.37,High Value
17703,Unknown,798.74,Mid Value
17704,Unknown,885.19,Mid Value
17705,Unknown,1823.52,High Value
17706,Unknown,10504.49,High Value
17707,Unknown,152.4,Low Value
17708,Unknown,267.08,Low Value
17709,Unknown,137.45,Low Value
17711,Unknown,385.1,Low Value
17712,Unknown,522.91,Mid Value
17714,Unknown,153.0,Low Value
17715,Unknown,326.4,Low Value
17716,Unknown,5655.99,High Value
17718,Unknown,139.35,Low Value
17719,Unknown,5396.04,High Value
17720,Unknown,1195.94,Mid Value
17722,Unknown,2424.04,High Value
17723,Unknown,3276.4,High Value
17724,Unknown,1033.0,Mid Value
17725,Unknown,3439.08,High Value
17727,Unknown,1060.25,Mid Value
17728,Unknown,2876.01,High Value
17730,Unknown,5298.48,High Value
17731,Unknown,1240.11,High Value
17732,Unknown,303.97,Low Value
17733,Unknown,692.19,Mid Value
17734,Unknown,700.63,Mid Value
17735,Unknown,13110.02,High Value
17736,Unknown,377.44,Low Value
17737,Unknown,168.24,Low Value
17738,Unknown,1879.05,High Value
17739,Unknown,2791.35,High Value
17742,Unknown,355.11,Low Value
17744,Unknown,2322.4,High Value
17746,Unknown,110.25,Low Value
17747,Unknown,71.4,Low Value
17749,Unknown,674.52,Mid Value
17750,Unknown,1797.57,High Value
17752,Unknown,80.64,Low Value
17754,Unknown,1772.26,High Value
17757,Unknown,5605.29,High Value
17758,Unknown,3456.7,High Value
17759,Unknown,834.99,Mid Value
17760,Unknown,287.59,Low Value
17761,Unknown,712.78,Mid Value
17763,Unknown,15.0,Low Value
17764,Unknown,818.82,Mid Value
17765,Unknown,371.88,Low Value
17767,Unknown,271.2,Low Value
17768,Unknown,2273.18,High Value
17769,Unknown,3997.98,High Value
17770,Unknown,1143.27,Mid Value
17771,Unknown,245.81,Low Value
17772,Unknown,182.77,Low Value
17774,Unknown,1225.41,High Value
17775,Unknown,56.4,Low Value
17777,Unknown,665.86,Mid Value
17779,Unknown,658.57,Mid Value
17781,Unknown,188.02,Low Value
17783,Unknown,283.47,Low Value
17785,Unknown,131.94,Low Value
17786,Unknown,278.74,Low Value
17787,Unknown,1865.19,High Value
17788,Unknown,1117.9,Mid Value
17789,Unknown,225.9,Low Value
17790,Unknown,1965.55,High Value
17791,Unknown,106.1,Low Value
17793,Unknown,323.04,Low Value
17795,Unknown,350.39,Low Value
17796,Unknown,697.9,Mid Value
17797,Unknown,780.43,Mid Value
17799,Unknown,3055.93,High Value
17800,Unknown,1199.01,High Value
17802,Unknown,1285.04,High Value
17805,Unknown,512.31,Mid Value
17806,Unknown,546.04,Mid Value
17809,Unknown,5411.91,High Value
17811,Unknown,7837.73,High Value
17812,Unknown,732.16,Mid Value
17813,Unknown,1770.88,High Value
17816,Unknown,36.56,Low Value
17817,Unknown,387.68,Low Value
17819,Unknown,3704.87,High Value
17824,Unknown,298.4,Low Value
17827,Unknown,1995.46,High Value
17828,Unknown,1820.09,High Value
17829,Unknown,889.24,Mid Value
17830,Unknown,398.7,Mid Value
17831,Unknown,35.4,Low Value
17832,Unknown,155.37,Low Value
17835,Unknown,350.64,Low Value
17836,Unknown,110.21,Low Value
17837,Unknown,1593.38,High Value
17838,Unknown,2779.3,High Value
17839,Unknown,338.8,Low Value
17841,Unknown,40991.57,High Value
17843,Unknown,205.48,Low Value
17844,Unknown,51.56,Low Value
17846,Unknown,2033.1,High Value
17848,Unknown,901.2,Mid Value
17849,Unknown,605.8,Mid Value
17850,Unknown,5391.21,High Value
17852,Unknown,114.34,Low Value
17854,Unknown,311.26,Low Value
